,name,lat,long,address,city,website_1,id_tripadvisor,web,phone,review_write,ranking_str,rate,operation,rating_details,image
298,PICKWICK MILL,43.95322,-91.50926,26421 COUNTY ROAD 7,WINONA,HTTP://PICKWICKMILL.ORG,4307789,http://pickwickmill.org/,+1 507-457-0499,https://www.tripadvisor.com/UserReview-g43648-d4307789-Pickwick_Mill-Winona_Minnesota.html?m=66827,#11 of 37 things to do in Winona,4.5,"Monday: Closed,Tuesday: 12:00 - 17:00,Wednesday: 12:00 - 17:00,Thursday: 12:00 - 17:00,Friday: 12:00 - 17:00,Saturday: 12:00 - 17:00,Sunday: 12:00 - 17:00","1: 0,2: 0,3: 3,4: 19,5: 19",https://media-cdn.tripadvisor.com/media/photo-f/0c/d9/50/af/20160904-152020-largejpg.jpg
299,PRESERVATION ALLIANCE OF MINNESOTA,44.93995,-93.11607,416 LANDMARK CENTER 75 W 5TH STREET,SAINT PAUL,HTTP://WWW.MNPRESERVATION.ORG/,134891,http://www.smm.org,+1 651-221-9444,https://www.tripadvisor.com/UserReview-g43501-d134891-Science_Museum_of_Minnesota-Saint_Paul_Minnesota.html?m=66827,#6 of 232 things to do in Saint Paul,4.5,"Monday: 09:00 - 17:00,Tuesday: 09:00 - 17:00,Wednesday: 09:00 - 17:00,Thursday: 09:00 - 17:00,Friday: 09:00 - 20:00,Saturday: 09:00 - 20:00,Sunday: 09:00 - 17:00","1: 10,2: 23,3: 63,4: 242,5: 795",https://media-cdn.tripadvisor.com/media/photo-f/25/e8/2d/3d/visitors-taking-photos.jpg
300,LANESBORO HISTORIC PRESERVATION COMMISSION,43.71143,-91.96979,PO BOX 345,LANESBORO,NA,43245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/14/04/a6/b8/root-river-falls.jpg
301,HERITAGE COMMUNITY CENTER,48.12025,-96.17766,301 4TH ST E,THIEF RVR FLS,NA,17853229,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g42863-d17853229-Genesis_Total_Care_Ultra_Northern_Minnesota_Wellness_Retreat_Center-Bemidji_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
302,LIND HOUSE ASSOCIATION,44.31222,-94.46114,622 CENTER ST,NEW ULM,HTTP://LINDHOUSE.ORG/,493343,http://lindhouse.org/,+1 507-354-8802,https://www.tripadvisor.com/UserReview-g43366-d493343-John_Lind_House-New_Ulm_Minnesota.html?m=66827,#15 of 33 things to do in New Ulm,4,FALSE,"1: 0,2: 0,3: 1,4: 3,5: 2",
303,HISTORIC PIPESTONE,44.00981,-96.32027,601 7TH AVE SW,PIPESTONE,NA,126643,http://www.nps.gov/pipe/index.htm,+1 507-825-5464,https://www.tripadvisor.com/UserReview-g60937-d126643-Pipestone_National_Monument-Pipestone_Minnesota.html?m=66827,#1 of 14 things to do in Pipestone,4.5,FALSE,"1: 0,2: 0,3: 9,4: 91,5: 268",https://media-cdn.tripadvisor.com/media/photo-f/13/9a/fc/ed/other-angle-of-the-waterfall.jpg
304,HISTORICAL SOCIETY MINNESOTA,48.51264,-93.70268,6749 HIGHWAY 11,INTERNATIONAL,NA,43265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
305,ST CLOUD HISTORICAL NEIGHBORHOOD & PRESERVATION ASSOCIATION,45.55474,-94.15732,524 7TH AVE SO,ST CLOUD,NA,242740,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43493-d242740-GrandStay_Residential_Suites_Hotel_St_Cloud-Saint_Cloud_Minnesota.html?m=66827,#5 of 19 hotels in Saint Cloud,4.5,"Monday: 00:00 - 00:00,Tuesday: 00:00 - 00:00,Wednesday: 00:00 - 00:00,Thursday: 00:00 - 00:00,Friday: 00:00 - 00:00,Saturday: 00:00 - 00:00,Sunday: 00:00 - 00:00","1: 8,2: 11,3: 30,4: 93,5: 223",https://media-cdn.tripadvisor.com/media/photo-f/2a/bf/21/83/grandstay-stc-exterior.jpg
306,DR HAROLD C DEUTSCH ROUNDTABLE,44.87195,-93.37131,7220 FLEETWOOD DRIVE,EDINA,HTTP://WWW.MN-WW2ROUNDTABLE.ORG/,1774870,http://www.facebook.com/pages/CGs-BBQ/279597775470621,+1 612-825-3400,https://www.tripadvisor.com/UserReview-g43323-d1774870-C_G_s_Smoking_Barbecue-Minneapolis_Minnesota.html?m=66827,"#449 of 1,801 Places to Eat in Minneapolis",4,"Monday: 23:00 - 21:30,Tuesday: 11:00 - 21:30,Wednesday: 23:00 - 21:30,Thursday: 23:00 - 21:30,Friday: 11:00 - 22:30,Saturday: 11:00 - 22:30,Sunday: Closed","1: 0,2: 4,3: 2,4: 4,5: 14",https://media-cdn.tripadvisor.com/media/photo-i/0d/fb/bb/c4/french-fries.jpg
307,MINNESOTA CHINESE MUSIC ENSEMBLE,45.02728,-93.00991,2127 MAPLEVIEW AVE,MAPLEWOOD,NA,814520,https://www.tripadvisor.com/Restaurant_Review-g43292-d814520-Reviews-Great_Moon_Buffet-Maplewood_Minnesota.html?m=66827,+1 651-704-9801,https://www.tripadvisor.com/UserReview-g43292-d814520-Great_Moon_Buffet-Maplewood_Minnesota.html?m=66827,#11 of 73 Places to Eat in Maplewood,3.5,"Monday: 11:00 - 21:00,Tuesday: 11:00 - 21:00,Wednesday: 11:00 - 21:00,Thursday: 11:00 - 21:00,Friday: 11:00 - 22:00,Saturday: 11:00 - 22:00,Sunday: 11:00 - 21:00","1: 5,2: 7,3: 11,4: 20,5: 18",https://media-cdn.tripadvisor.com/media/photo-f/13/01/9d/2f/photo3jpg.jpg
308,SIBLEY HISTORIC SITE,44.88817,-93.16155,PO BOX 50772,MENDOTA,HTTP://WWW.SIBLEY-FRIENDS.ORG/,560526,http://www.mnhs.org/sibley,+1 651-452-1596,https://www.tripadvisor.com/UserReview-g43313-d560526-Sibley_Historic_Site-Mendota_Minnesota.html?m=66827,#1 of 1 things to do in Mendota,4,FALSE,"1: 0,2: 1,3: 0,4: 4,5: 2",https://media-cdn.tripadvisor.com/media/photo-f/17/02/1f/5f/taken-october-2018-looking.jpg
309,TOIMI SCHOOL COMMUNITY CENTER,47.90323,-91.87793,2456 NEWGORD DR,ELY,HTTP://TOIMISCHOOL.ORG,674902,http://www.bear.org,+1 218-365-7879,https://www.tripadvisor.com/UserReview-g43044-d674902-North_American_Bear_Center-Ely_Minnesota.html?m=66827,#2 of 20 things to do in Ely,5,"Monday: Closed,Tuesday: Closed,Wednesday: Closed,Thursday: Closed,Friday: 10:00 - 16:00,Saturday: 10:00 - 16:00,Sunday: Closed","1: 4,2: 3,3: 26,4: 104,5: 595",https://media-cdn.tripadvisor.com/media/photo-f/1c/31/e4/70/eat-under-our-covered.jpg
310,ARCOLA MILLS HISTORIC FOUNDATION,45.13303,-92.75184,12905 ARCOLA TRL N,STILLWATER,HTTP://ARCOLAMILLS.ORG/,5480554,http://arcolamills.org/,+1 651-439-1652,https://www.tripadvisor.com/UserReview-g43552-d5480554-Arcola_Mills_Visitors_Center-Stillwater_Minnesota.html?m=66827,#24 of 36 things to do in Stillwater,3.5,FALSE,"1: 0,2: 0,3: 2,4: 0,5: 1",https://media-cdn.tripadvisor.com/media/photo-f/0f/d5/f9/76/arcola-mills-mower-house.jpg
311,MARTIN COUNTY PRESERVATION ASSOCIATION,43.65206,-94.45964,222 E BLUE EARTH AVE,FAIRMONT,NA,8083672,http://fairmont.org/mchs/,+1 507-235-5178,https://www.tripadvisor.com/UserReview-g43059-d8083672-Martin_County_Historical_Society-Fairmont_Minnesota.html?m=66827,#2 of 17 things to do in Fairmont,5,FALSE,"1: 0,2: 0,3: 0,4: 1,5: 6",https://media-cdn.tripadvisor.com/media/photo-f/1c/13/b1/a0/museum-exterior.jpg
312,NEW LONDON TO NEW BRIGHTON ANTIQUE CAR RUN,45.06499,-93.19429,803 OLD HWY 8 NW,NEW BRIGHTON,HTTP://WWW.ANTIQUECARRUN.ORG/,43357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/0f/f5/2a/de/sign-at-entrance.jpg
313,ROUNDHOUSE INC OF ST JAMES MINNESOTA,43.98943,-94.63206,307 TIEL DRIVE PO BOX 70,SAINT JAMES,HTTP://ROUNDHOUSEINC.ORG/,43496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/06/94/c9/10/saint-james.jpg
314,BASILICA LANDMARK,44.96751,-93.29441,PO BOX 50070,MINNEAPOLIS,HTTP://THEBASILICALANDMARK.ORG/,560533,http://www.mary.org/,+1 612-333-1381,https://www.tripadvisor.com/UserReview-g43323-d560533-Basilica_of_St_Mary-Minneapolis_Minnesota.html?m=66827,#4 of 463 things to do in Minneapolis,4.5,"Monday: 06:30 - 17:00,Tuesday: 06:30 - 17:00,Wednesday: 06:30 - 17:00,Thursday: 06:30 - 17:00,Friday: 06:30 - 17:00,Saturday: 08:00 - 18:30,Sunday: 06:30 - 19:30","1: 1,2: 1,3: 10,4: 94,5: 270",https://media-cdn.tripadvisor.com/media/photo-f/10/32/68/14/view-from-sw.jpg
315,MINNESOTA MASONIC HISTORICAL SOCIETY AND MUSEUM,44.79799,-93.3499,11501 MASONIC HOME DRIVE,BLOOMINGTON,NA,12384365,http://Masonicheritagecenter.org,+1 952-948-6500,https://www.tripadvisor.com/UserReview-g42881-d12384365-Minnesota_Masonic_Heritage_Center-Bloomington_Minnesota.html?m=66827,#20 of 26 things to do in Bloomington,5,FALSE,"1: 0,2: 0,3: 0,4: 0,5: 1",
316,ST JAMES OPERA HOUSE RESTORATION PROJECT,43.98182,-94.62846,502 1ST AVE S,SAINT JAMES,NA,43496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/06/94/c9/10/saint-james.jpg
317,FOREST CITY THRESHERS ASSOCIATION,45.11666,-94.52376,805 S ARMSTRONG AVE,LITCHFIELD,NA,27019673,http://www.forestcitythresher.com,FALSE,https://www.tripadvisor.com/UserReview-g43101-d27019673-Forest_City_Threshers-Gibbon_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
318,FARM,44.81894,-93.16707,3830 PILOT KNOB ROAD,EAGAN,NA,27060153,http://www.cityofeagan.com/index.php/parks/trapp-farm-park-tubing-hill,+1 651-675-5511,https://www.tripadvisor.com/UserReview-g43022-d27060153-Trapp_Farm_Park-Eagan_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
319,SOLDIERS FIELD VETERANS MEMORIAL,44.01937,-92.45984,201 4TH ST SE STE 150,ROCHESTER,HTTP://SOLDIERSFIELDMEMORIAL.ORG,3187508,http://www.soldiersfieldmemorial.org/,FALSE,https://www.tripadvisor.com/UserReview-g43466-d3187508-Soldiers_Field_Veterans_Memorial-Rochester_Minnesota.html?m=66827,#2 of 97 things to do in Rochester,5,FALSE,"1: 0,2: 1,3: 7,4: 30,5: 166",https://media-cdn.tripadvisor.com/media/photo-f/05/fe/4d/14/soldiers-field-veterans.jpg
320,HISTORICAL EXPERIENCES,44.12592,-93.92901,20180 589TH AVE,MANKATO,NA,6703437,http://www.blueearthcountyhistory.com/,+1 507-345-5566,https://www.tripadvisor.com/UserReview-g43286-d6703437-Blue_Earth_County_Historical_Society-Mankato_Minnesota.html?m=66827,#13 of 44 things to do in Mankato,4.5,"Monday: Closed,Tuesday: 09:00 - 17:00,Wednesday: 09:00 - 17:00,Thursday: 09:00 - 17:00,Friday: 09:00 - 17:00,Saturday: 10:00 - 16:00,Sunday: Closed","1: 0,2: 1,3: 1,4: 4,5: 8",https://media-cdn.tripadvisor.com/media/photo-f/07/5f/af/11/blue-earth-county-historical.jpg
321,NORTHLAND THRESHING BEE,48.69193,-96.18039,326 MAIN STRRET N,GREENBUSH,NA,23721718,http://www.roseauparksandrec.com/page/show/6471521-northland-range-and-gun-club,+1 218-242-2285,https://www.tripadvisor.com/UserReview-g43475-d23721718-Northland_Range_And_Gun_Club-Roseau_Minnesota.html?m=66827,#3 of 7 Fun &amp; Games in Roseau,5,FALSE,"1: 0,2: 0,3: 0,4: 0,5: 1",https://media-cdn.tripadvisor.com/media/photo-f/21/51/4c/b3/high-school-shooting.jpg
322,NORWAY LAKE LUTHERAN HISTORICAL ASSOCIATION,45.29652,-95.13119,6338 COUNTY ROAD 40 NW,NEW LONDON,HTTP://WWW.NLLHA.ORG,18652986,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43558-d18652986-If_you_re_lucky_enough_to_stay_on_West_Norway_Lake_you_re_lucky_enough-Sunburg_Minnesota.html?m=66827,FALSE,5,FALSE,"1: 0,2: 0,3: 0,4: 3,5: 39",
323,REDEEMER RESTORATION PROJECT,44.9957,-93.56226,116 EAST 32ND STREET,MINNEAPOLIS,NA,27089966,http://thesis.beer,+1 507-206-3283,https://www.tripadvisor.com/UserReview-g43466-d27089966-Thesis_Beer_Project-Rochester_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
324,MINNESOTA SOCIETY OF ARCHITECTURAL HISTORIANS,44.98049,-93.28956,275 MARKET STREET SUITE 54,MINNEAPOLIS,HTTP://WWW.MNSAH.ORG/,560541,http://www.state-orpheum.com/,+1 612-339-7007,https://www.tripadvisor.com/UserReview-g43323-d560541-State_Theatre_Minnesota-Minneapolis_Minnesota.html?m=66827,#49 of 463 things to do in Minneapolis,4.5,"Monday: 10:00 - 18:00,Tuesday: 10:00 - 18:00,Wednesday: 10:00 - 18:00,Thursday: 10:00 - 18:00,Friday: 10:00 - 18:00,Saturday: 12:00 - 15:00,Sunday: Closed","1: 6,2: 4,3: 12,4: 31,5: 77",https://media-cdn.tripadvisor.com/media/photo-f/08/0d/27/51/beautiful-stage-set-up.jpg
325,IRON RANGE VETERANS MEMORIAL,47.48924,-92.88411,PO BOX 35,VIRGINIA,HTTP://WWW.IRONRANGEVETERANS.ORG/IRON_RANGE_VETERANS_MEMORIAL.HTM/,25118548,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43160-d25118548-Updated_House_on_the_iron_range-Hibbing_Minnesota.html?m=66827,FALSE,FALSE,FALSE,"1: 0,2: 1,3: 0,4: 4,5: 9",
326,ST OLAF HERITAGE ASSOCIATION,44.02934,-92.6371,6200 COUNTY RD 3 SE,BYRON,NA,15393378,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43466-d15393378-St_Augustine_Home_away_from_Home_GARAGE_PARKING-Rochester_Minnesota.html?m=66827,FALSE,5,FALSE,"1: 0,2: 0,3: 1,4: 3,5: 11",
327,HMONG ARCHIVES,44.9348,-93.11481,343 MICHIGAN ST,SAINT PAUL,HTTP://HMONGARCHIVES.ORG/,8604568,http://www.hmonghistorycenter.org/,+1 651-917-9937,https://www.tripadvisor.com/UserReview-g43501-d8604568-Hmong_Cultural_Center_Museum-Saint_Paul_Minnesota.html?m=66827,#35 of 232 things to do in Saint Paul,4.5,"Monday: 09:00 - 16:00,Tuesday: 09:00 - 16:00,Wednesday: 09:00 - 16:00,Thursday: 09:00 - 16:00,Friday: 09:00 - 16:00,Saturday: 09:00 - 16:00,Sunday: 09:00 - 16:00","1: 0,2: 0,3: 3,4: 5,5: 23",https://media-cdn.tripadvisor.com/media/photo-f/29/c0/1d/20/school-students-learn.jpg
328,HISTORIC HUTCHINSON,44.94405,-94.27673,PO BOX 667,HUTCHINSON,HTTPS://WWW.FACEBOOK.COM/HISTORICHUTCHINSON,2426196,http://www.crowriverwinery.com,+1 320-587-2922,https://www.tripadvisor.com/UserReview-g43185-d2426196-Crow_River_Winery-Hutchinson_Minnesota.html?m=66827,#1 of 16 things to do in Hutchinson,4.5,"Monday: 11:00 - 18:00,Tuesday: 11:00 - 18:00,Wednesday: 11:00 - 18:00,Thursday: 11:00 - 20:00,Friday: 11:00 - 22:00,Saturday: 11:00 - 22:00,Sunday: 11:00 - 18:00","1: 4,2: 1,3: 7,4: 18,5: 53",https://media-cdn.tripadvisor.com/media/photo-f/0c/70/50/61/sign-on-the-highway.jpg
329,WIRTANEN PIONEER FARM,47.36857,-92.26063,3322 VERMILION TRL,MAKINEN,NA,5992926,http://ballbluff.com/ball_bluff_farms_sleigh_Hay_Rides.htm,+1 218-752-6687,https://www.tripadvisor.com/UserReview-g43196-d5992926-Ball_Bluff_Farms-Jacobson_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
330,MEDFORD AREA HISTORICAL LEAGUE,44.17371,-93.23983,PO BOX 23,MEDFORD,NA,43307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
331,SOUDAN UNDERGROUND MINE STATE PARK,47.81637,-92.23728,1379 STUNTZ BAY RD,SOUDAN,NA,142986,http://mndnr.gov/vermilionsoudan,+1 218-300-7000,https://www.tripadvisor.com/UserReview-g43532-d142986-Soudan_Underground_Mine-Soudan_Minnesota.html?m=66827,#1 of 2 things to do in Soudan,5,FALSE,"1: 2,2: 1,3: 3,4: 20,5: 253",https://media-cdn.tripadvisor.com/media/photo-f/04/28/e8/ca/soudan-underground-mine.jpg
332,JUNIOR PIONEERS OF NEW ULM,44.31023,-94.46762,PO BOX 22,NEW ULM,NA,43366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/08/f1/d3/3f/photo2jpg.jpg
333,LAKE REGION PIONEER THRESHERMENS ASSOCIATION,46.16855,-95.90611,PO BOX 752,DALTON,HTTP://WWW.LRPTA-DALTON.ORG/INDEX.HTML,27088976,http://www.lrpta-dalton.org/,+1 218-589-8918,https://www.tripadvisor.com/UserReview-g42993-d27088976-Lake_Region_Threshers_Reunion-Dalton_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
334,MANTORVILLE RESTORATION ASSOCIATION,44.07611,-92.74338,PO BOX 311,MANTORVILLE,NA,43287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/0f/33/15/4e/falls.jpg
335,HENNING MILITARY PARK,46.31832,-95.44863,46243 BRANDBORG CREEK RD,HENNING,NA,43155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
336,SERBIAN SISTERS - LIKA,45.01673,-93.24101,PO BOX 455,IRONTON,HTTPS://WWW.FACEBOOK.COM/SERBIAN.SISTERS.LIKA,825533,http://sistersludgecoffeecafe.com,+1 612-722-3933,https://www.tripadvisor.com/UserReview-g43323-d825533-Sister_Sludge_Coffee_Cafe-Minneapolis_Minnesota.html?m=66827,"#513 of 1,801 Places to Eat in Minneapolis",4.5,"Monday: 06:00 - 22:00,Tuesday: 06:00 - 22:00,Wednesday: 06:00 - 22:00,Thursday: 06:00 - 22:00,Friday: 06:00 - 22:00,Saturday: 07:00 - 22:00,Sunday: 07:00 - 22:00","1: 1,2: 0,3: 0,4: 3,5: 10",https://media-cdn.tripadvisor.com/media/photo-f/11/23/52/50/new-address.jpg
337,FITZGERALD IN SAINT PAUL,44.98821,-93.14131,950 HOYT AVENUE WEST,SAINT PAUL,NA,267107,http://www.comozooconservatory.org,+1 651-487-8200,https://www.tripadvisor.com/UserReview-g43501-d267107-Como_Park_Zoo_Conservatory-Saint_Paul_Minnesota.html?m=66827,#1 of 93 Nature &amp; Parks in Saint Paul,4.5,"Monday: 10:00 - 18:00,Tuesday: 10:00 - 18:00,Wednesday: 10:00 - 18:00,Thursday: 10:00 - 18:00,Friday: 10:00 - 18:00,Saturday: 10:00 - 18:00,Sunday: 10:00 - 18:00","1: 21,2: 19,3: 109,4: 517,5: 1439",https://media-cdn.tripadvisor.com/media/photo-f/01/17/42/d5/conservatory-at-the-como.jpg
338,RECONNECTING AMERICA,44.95834,-93.16524,570 ASBURY ST STE 207,SAINT PAUL,HTTP://WWW.RECONNECTINGAMERICA.ORG,17337005,http://Allianzfield.com,FALSE,https://www.tripadvisor.com/UserReview-g43501-d17337005-Allianz_Field-Saint_Paul_Minnesota.html?m=66827,#33 of 232 things to do in Saint Paul,4.5,FALSE,"1: 0,2: 0,3: 2,4: 4,5: 18",https://media-cdn.tripadvisor.com/media/photo-f/18/11/eb/dc/20190618-205722-largejpg.jpg
339,ISLE ROYALE FAMILIES & FRIENDS ASSOCIATION,46.82249,-92.07674,1711 STUART CT,DULUTH,NA,12660073,http://duluthsauna.com,+1 218-726-1388,https://www.tripadvisor.com/UserReview-g43018-d12660073-Duluth_Family_Sauna-Duluth_Minnesota.html?m=66827,#3 of 12 Spas &amp; Wellness in Duluth,4.5,FALSE,"1: 0,2: 0,3: 1,4: 0,5: 2",
340,CLAN STEWART SOCIETY IN AMERICA,44.8246,-93.37901,PO BOX 385488,BLOOMINGTON,NA,7061230,http://www.bloomingtonmn.gov/parks/bush-lake-beach,+1 763-694-7687,https://www.tripadvisor.com/UserReview-g42881-d7061230-Hyland_Lake_Park_Reserve-Bloomington_Minnesota.html?m=66827,#6 of 26 things to do in Bloomington,5,"Monday: 05:00 - 22:00,Tuesday: 05:00 - 22:00,Wednesday: 05:00 - 22:00,Thursday: 05:00 - 22:00,Friday: 05:00 - 22:00,Saturday: 05:00 - 22:00,Sunday: 05:00 - 22:00","1: 1,2: 0,3: 1,4: 14,5: 70",https://media-cdn.tripadvisor.com/media/photo-f/13/b3/7d/05/pano-20180714-095629.jpg
341,MINNESOTA CITY HISTORICAL ASSOCIATION,44.08845,-91.75074,PO BOX 21,MINNESOTA CITY,HTTP://WWW.MINNESOTACITY.ORG/?Q=NODE/3,43325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/08/6d/cb/ba/lock-dam-no-5.jpg
342,FARMINGTON AREA VETERANS MEMORIAL,44.65782,-93.15744,PO BOX 61,FARMINGTON,HTTP://WWW.FARMINGTONVETSMEMORIAL.COM/,43062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/13/aa/6f/b7/new-and-well-designed.jpg
343,GREAT NORTHERN OLIVER COLLECTORS,43.86284,-92.9249,75146 160TH AVE,HAYFIELD,NA,474761,http://www.greatwallbedford.com,+1 952-927-4439,https://www.tripadvisor.com/UserReview-g43323-d474761-Great_Wall_Chinese_Restaurant-Minneapolis_Minnesota.html?m=66827,"#532 of 1,801 Places to Eat in Minneapolis",3.5,"Monday: 11:00 - 22:00,Tuesday: 11:00 - 22:00,Wednesday: 11:00 - 22:00,Thursday: 11:00 - 22:00,Friday: 11:00 - 23:00,Saturday: 11:00 - 23:00,Sunday: 11:00 - 22:00","1: 5,2: 3,3: 8,4: 12,5: 17",https://media-cdn.tripadvisor.com/media/photo-f/08/67/f7/81/shrimp-in-two-styles.jpg
344,ROSEMOUNT VETERANS MEMORIAL WALK,44.74068,-93.12605,14450 SO ROBERT TRL STE 203,ROSEMOUNT,HTTP://WWW.RSMT-MEMORIAL-WALK.COM/,43476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/0f/3b/e2/68/gazebo-and-flowerbeds.jpg
345,VETERANS WALK OF FLAGS,46.28279,-96.0748,PO BOX 721,FERGUS FALLS,NA,27070040,https://www.facebook.com/144317615591036,+1 218-998-8605,https://www.tripadvisor.com/UserReview-g43066-d27070040-Veterans_Memorial_Park-Fergus_Falls_Minnesota.html?m=66827,FALSE,FALSE,FALSE,FALSE,
346,HARMS WAY 4 KIDS,45.09254,-93.02378,5041 CAMPANARO LANE,WHITE BEAR LAKE,NA,446220,https://www.rudysredeye.com/,+1 651-653-6718,https://www.tripadvisor.com/UserReview-g43637-d446220-Rudy_s_Redeye_Grill-White_Bear_Lake_Minnesota.html?m=66827,#4 of 76 Places to Eat in White Bear Lake,4,"Monday: 11:00 - 22:00,Tuesday: 11:00 - 22:00,Wednesday: 11:00 - 22:00,Thursday: 11:00 - 22:00,Friday: 11:00 - 23:00,Saturday: 11:00 - 23:00,Sunday: 10:00 - 22:00","1: 10,2: 21,3: 38,4: 117,5: 172",https://media-cdn.tripadvisor.com/media/photo-f/0e/cf/2b/5e/rudy-s-redeye-grill.jpg
347,NUMEDALSLAGEN LAG OF AMERICA,46.33315,-95.85239,25589 ANNA LAKE RD,UNDERWOOD,HTTP://WWW.NUMEDALSLAGENLAG.ORG/,18267989,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43586-d18267989-Quiet_Anna_Lake_Cabin-Underwood_Minnesota.html?m=66827,FALSE,FALSE,FALSE,"1: 0,2: 0,3: 0,4: 0,5: 18",
348,POTATO LAKE ASSOCIATION,45.201,-93.18389,2951 124TH CIRCLE NE,BLAINE,NA,123463,FALSE,FALSE,https://www.tripadvisor.com/UserReview-g43134-d123463-AmericInn_Lodge_Suites_Ham_Lake-Ham_Lake_Minnesota.html?m=66827,#1 of 1 hotels in Ham Lake,2.5,FALSE,"1: 83,2: 28,3: 23,4: 31,5: 39",https://media-cdn.tripadvisor.com/media/photo-f/23/e4/7c/ed/property-amenity.jpg
349,IRISH GENEALOGICAL SOCIETY INTERNATIONAL,44.91013,-93.05142,1185 CONCORD STREET NORTH,SOUTH SAINT PAUL,NA,23926855,http://www.hilltopmn.com,+1 651-340-0238,https://www.tripadvisor.com/UserReview-g43535-d23926855-Hilltop_International_Cuisine-South_Saint_Paul_Minnesota.html?m=66827,#5 of 28 Places to Eat in South Saint Paul,5,"Monday: Closed,Tuesday: Closed,Wednesday: 11:00 - 20:00,Thursday: 11:00 - 20:00,Friday: 11:00 - 20:00,Saturday: 11:00 - 20:00,Sunday: 11:00 - 20:00","1: 0,2: 0,3: 0,4: 0,5: 5",https://media-cdn.tripadvisor.com/media/photo-f/28/d1/62/50/caption.jpg
350,FAIRFAX DEPOT HISTORICAL PRESERVATION,44.53172,-94.7206,200 SOUTH PARK STREET,FAIRFAX,NA,43058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
351,LUVERNE INITIATIVES FOR TOMORROW,43.6563,-96.20666,213 EAST LUVERNE STREET,LUVERNE,NA,43274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,https://media-cdn.tripadvisor.com/media/photo-f/0c/8f/55/15/photo2jpg.jpg
352,VOYAGEURS NATIONAL PARK,48.60229,-93.40222,360 HIGHWAY 11 EAST,INTERNATIONAL FALLS,NA,7297407,http://www.voyageurrestaurant.com/,+1 218-373-3701,https://www.tripadvisor.com/UserReview-g60986-d7297407-Voyageur_Restaurant-International_Falls_Minnesota.html?m=66827,#11 of 19 Places to Eat in International Falls,3.5,"Monday: 02:00 - 06:00,Tuesday: 02:00 - 06:30,Wednesday: 02:30 - 07:30,Thursday: 02:30 - 07:30,Friday: 02:00 - 06:30,Saturday: 03:30 - 07:00,Sunday: 02:30 - 07:00","1: 4,2: 5,3: 9,4: 16,5: 7",https://media-cdn.tripadvisor.com/media/photo-f/14/21/47/ea/20180811-160502-largejpg.jpg
353,PIPESTONE NATIONAL MONUMENT,44.00931,-96.32105,36 NORTH RESERVATION AVE,PIPESTONE,NA,126643,http://www.nps.gov/pipe/index.htm,+1 507-825-5464,https://www.tripadvisor.com/UserReview-g60937-d126643-Pipestone_National_Monument-Pipestone_Minnesota.html?m=66827,#1 of 14 things to do in Pipestone,4.5,FALSE,"1: 0,2: 0,3: 9,4: 91,5: 268",https://media-cdn.tripadvisor.com/media/photo-f/13/9a/fc/ed/other-angle-of-the-waterfall.jpg
